,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar_x,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,price_in_dollar_y
542,3590060,0.5900000000000001,False,Centrum-Oost,52.36908,4.90657,Entire home/apt,4,2,4,11,250.0,5,31,True,0,1,4.89,False,62.5,1250.0,0.09,0.1,0.31,4.99,250.0
543,3604547,0.78,False,Westerpark,52.37479,4.87261,Entire home/apt,2,1,1,18,245.0,5,1125,True,0,2,4.93,False,122.5,1225.0,0.07,0.15,0.25,4.99,245.0
544,3685177,0.0,False,De Pijp - Rivierenbuurt,52.35172,4.90688,Entire home/apt,6,3,4,10,300.0,2,21,True,0,0,4.75,False,50.0,600.0,0.06,0.16,0.2,4.99,301.09589041095893
545,3690880,0.8200000000000001,True,Centrum-Oost,52.36829,4.92378,Private room,2,1,1,2,150.0,3,1125,True,6,4,4.93,False,75.0,450.0,0.07,0.2,0.14,4.99,133.08219178082192
546,3696035,0.0,False,Oud-Noord,52.39729,4.91497,Entire home/apt,4,2,3,6,145.0,3,21,True,0,0,4.83,False,36.25,435.0,0.07,0.13,0.17,4.99,145.0
547,3698780,0.16999999999999998,False,De Pijp - Rivierenbuurt,52.34176,4.89855,Entire home/apt,4,2,7,3,154.0,3,60,True,0,0,4.72,False,38.5,462.0,0.06,0.2,0.19,4.99,154.0
548,3700218,1.0,False,Noord-West,52.41704,4.8996,Private room,2,1,1,1,75.0,3,1125,True,2,3,4.83,False,37.5,225.0,0.05,0.13,0.16,4.99,75.0
549,3708105,0.25,False,De Baarsjes - Oud-West,52.37075,4.87471,Entire home/apt,4,2,4,4,138.0,5,1125,True,0,0,4.67,False,34.5,690.0,0.07,0.14,0.17,4.99,142.7068493150685
550,3722301,1.0,True,Centrum-Oost,52.36342,4.88956,Entire home/apt,4,2,4,12,379.0,2,1124,True,1,4,4.98,True,94.75,758.0,0.1,0.18,0.21,4.99,375.2191780821918
551,3724060,0.73,False,De Baarsjes - Oud-West,52.37131,4.87306,Entire home/apt,2,1,1,8,211.0,3,7,True,0,1,4.93,False,105.5,633.0,0.14,0.13,0.16,4.99,282.3150684931507
552,3729980,0.0,False,Centrum-West,52.3738,4.89083,Entire home/apt,2,1,1,2,101.0,2,1125,True,0,0,4.31,False,50.5,202.0,0.09,0.13,0.18,4.99,101.0
553,3753084,0.42,False,De Pijp - Rivierenbuurt,52.35334,4.88987,Entire home/apt,4,2,5,5,275.0,2,1125,True,0,0,4.64,False,68.75,550.0,0.04,0.17,0.2,4.99,301.1835616438356
554,3758059,0.69,False,De Pijp - Rivierenbuurt,52.34751,4.89073,Entire home/apt,4,2,4,5,115.0,7,365,True,0,0,4.57,False,28.75,805.0,0.07,0.09,0.19,4.99,115.0
555,3763507,1.0,True,Centrum-West,52.38371,4.89072,Private room,2,1,1,4,136.0,3,31,True,3,4,5.0,True,68.0,408.0,0.04,0.06,0.19,4.99,131.04109589041096
556,3763895,1.0,True,De Baarsjes - Oud-West,52.3619,4.86415,Private room,2,1,1,2,76.0,3,13,True,2,2,4.75,True,38.0,228.0,0.05,0.11,0.15,4.99,76.93698630136986
557,3774247,0.34,False,De Baarsjes - Oud-West,52.3726,4.87291,Entire home/apt,4,2,5,8,300.0,1,25,True,0,2,4.94,False,75.0,300.0,0.08,0.14,0.23,4.99,329.5671232876712
558,3786000,1.0,True,De Baarsjes - Oud-West,52.36245,4.86581,Private room,2,1,1,1,61.0,1,5,True,3,8,4.680000000000001,True,30.5,61.0,0.06,0.09,0.13,2.99,65.18356164383562
559,3793956,0.0,False,Westerpark,52.38234,4.8794,Entire home/apt,4,2,3,17,525.0,3,10,True,0,0,4.46,True,131.25,1575.0,0.12,0.16,0.24,10.99,525.5424657534246
560,3796459,0.0,False,Watergraafsmeer,52.35191,4.92078,Private room,2,1,1,4,55.0,2,7,True,0,0,4.28,False,27.5,110.0,0.05,0.13,0.17,2.99,64.94794520547946
561,3804795,0.33,False,De Baarsjes - Oud-West,52.36202,4.86377,Entire home/apt,2,1,1,10,279.0,5,60,True,0,1,5.0,False,139.5,1395.0,0.1,0.15,0.3,4.99,279.74520547945207
562,3806069,1.0,True,De Pijp - Rivierenbuurt,52.3532,4.88882,Private room,2,1,1,3,100.0,2,7,True,0,3,5.0,False,50.0,200.0,0.07,0.15,0.18,4.99,100.27397260273973
563,3829648,0.79,False,Centrum-West,52.37385,4.88359,Entire home/apt,4,2,5,20,489.0,7,150,True,4,0,4.58,True,122.25,3423.0,0.11,0.18,0.3,10.99,659.3397260273972
564,3833796,0.65,False,De Pijp - Rivierenbuurt,52.35601,4.90013,Entire home/apt,4,2,2,8,250.0,2,14,True,0,0,4.86,False,62.5,500.0,0.09,0.24,0.26,4.99,250.0
565,3838878,0.33999999999999997,False,Oud-Noord,52.38526,4.91799,Entire home/apt,2,1,1,8,157.0,2,25,True,0,0,4.67,False,78.5,314.0,0.06,0.21,0.16,4.99,157.0
566,3840321,1.0,True,Oud-Oost,52.35772,4.90668,Private room,2,1,1,5,75.0,4,14,True,4,2,4.9,False,37.5,300.0,0.05,0.11,0.16,4.99,75.46575342465754
567,3841266,0.5,False,De Baarsjes - Oud-West,52.36112,4.86083,Entire home/apt,2,1,1,12,300.0,18,1125,True,5,0,4.97,False,150.0,5400.0,0.05,0.12,0.13,4.99,300.0
568,3850766,1.0,False,IJburg - Zeeburgereiland,52.36321,4.98414,Private room,3,1,2,9,95.0,3,90,True,2,5,4.78,False,31.67,285.0,0.06,0.11,0.14,4.99,97.73424657534247
569,3853993,0.1,False,Oud-Noord,52.3863,4.92014,Entire home/apt,4,2,2,7,125.0,3,1125,True,0,1,4.76,False,31.25,375.0,0.07,0.08,0.17,4.99,146.0958904109589
570,3856186,0.32999999999999996,False,Centrum-West,52.38789,4.88825,Entire home/apt,4,2,2,12,275.0,5,30,True,4,1,4.96,False,68.75,1375.0,0.14,0.23,0.3,4.99,294.2246575342466
571,3856777,1.0,False,De Baarsjes - Oud-West,52.36454,4.87213,Entire home/apt,2,1,1,13,222.0,5,1125,True,1,0,4.88,False,111.0,1110.0,0.06,0.16,0.19,4.99,223.16438356164383
572,3865210,0.78,False,De Pijp - Rivierenbuurt,52.35554,4.90439,Entire home/apt,4,2,2,5,160.0,2,21,True,1,0,4.84,False,40.0,320.0,0.08,0.29,0.2,4.99,163.86301369863014
573,3879930,0.030000000000000027,False,Centrum-Oost,52.37171,4.93199,Entire home/apt,4,2,3,13,325.0,3,14,True,1,2,4.9,False,81.25,975.0,0.09,0.29,0.24,4.99,325.0
574,3880034,1.0,True,Centrum-West,52.38224,4.88347,Private room,4,1,2,9,261.0,2,14,True,1,6,4.89,False,65.25,522.0,0.09,0.17,0.27,4.99,254.84931506849315
575,3900628,0.26,False,Oud-Noord,52.39578186930454,4.905851148226351,Entire home/apt,4,2,3,14,390.0,2,1125,True,2,1,5.0,False,97.5,780.0,0.11,0.26,0.22,4.99,388.17808219178085
576,3903880,0.71,False,Centrum-Oost,52.36349,4.89322,Private room,2,1,1,4,105.0,1,365,True,0,0,4.48,True,52.5,105.0,0.05,0.09,0.15,4.99,104.55890410958904
577,3911407,0.5599999999999999,True,Centrum-West,52.37943,4.89126,Entire home/apt,4,2,2,6,192.0,7,1125,True,13,1,4.93,False,48.0,1344.0,0.07,0.17,0.21,4.99,165.13972602739727
578,3917964,0.27,False,Oud-Oost,52.35926,4.92586,Entire home/apt,2,1,2,11,296.0,3,1125,True,20,0,4.88,False,148.0,888.0,0.12,0.29,0.18,4.99,296.3972602739726
579,3926355,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3711,4.94023,Private room,4,1,3,8,189.0,3,1125,True,2,7,4.72,True,47.25,567.0,0.1,0.18,0.16,4.99,207.52876712328768
580,3929712,1.0,True,Centrum-West,52.3773,4.89475,Private room,2,1,1,8,87.0,3,40,True,1,3,4.89,False,43.5,261.0,0.04,0.15,0.15,4.99,95.5068493150685
581,3938749,0.25,False,Buitenveldert - Zuidas,52.32487,4.85825,Entire home/apt,2,1,1,7,110.0,3,1125,True,0,0,4.83,False,55.0,330.0,0.07,0.16,0.16,4.99,110.0
582,3944495,1.0,False,Centrum-Oost,52.3641,4.88634,Entire home/apt,3,2,2,2,206.0,1,1125,True,2,9,4.5,True,68.67,206.0,0.07,0.19,0.23,4.99,176.46301369863014
583,3955896,0.0,False,De Baarsjes - Oud-West,52.35986,4.86332,Entire home/apt,2,1,1,4,106.0,2,1125,True,0,0,4.8,False,53.0,212.0,0.07,0.13,0.17,4.99,105.6986301369863
584,3957639,1.0,True,Watergraafsmeer,52.35242,4.92652,Private room,3,1,2,5,100.0,2,1125,True,0,2,4.51,False,33.33,200.0,0.06,0.13,0.22,4.99,100.0
585,3966768,0.42,False,Centrum-West,52.37159,4.88146,Entire home/apt,4,2,2,14,414.0,2,1125,True,1,0,4.77,True,103.5,828.0,0.06,0.18,0.16,10.99,444.73972602739724
586,3974283,0.47,False,De Pijp - Rivierenbuurt,52.34998,4.89492,Entire home/apt,2,1,1,5,125.0,3,1125,True,0,3,4.92,False,62.5,375.0,0.06,0.19,0.15,4.99,125.0
587,3982031,1.0,True,Centrum-Oost,52.36239,4.89859,Entire home/apt,2,1,1,7,137.0,5,1125,True,4,4,4.93,False,68.5,685.0,0.06,0.17,0.13,4.99,137.15068493150685
588,4011762,0.33,True,Centrum-West,52.38364,4.88563,Entire home/apt,6,3,3,9,225.0,7,180,True,6,2,4.67,False,37.5,1575.0,0.09,0.22,0.18,4.99,178.56164383561645
589,4029316,0.36,False,Zuid,52.35098,4.8861,Entire home/apt,2,1,1,7,153.0,7,90,True,0,0,4.81,False,76.5,1071.0,0.07,0.19,0.22,4.99,152.84931506849315
590,4035170,1.0,True,Centrum-West,52.3778,4.88626,Entire home/apt,4,2,2,9,240.0,3,365,True,1,0,4.9,True,60.0,720.0,0.09,0.14,0.21,4.99,240.97260273972603
591,4043288,0.94,True,Centrum-West,52.37808,4.89456,Private room,1,1,1,1,82.0,3,300,True,0,0,4.56,True,82.0,246.0,0.06,0.12,0.14,4.99,81.84931506849315
592,4051748,0.95,True,De Pijp - Rivierenbuurt,52.34361,4.89763,Private room,4,1,4,7,161.0,1,365,True,4,3,4.8,True,40.25,161.0,0.05,0.25,0.16,4.99,150.47397260273974
593,4052965,0.8,True,De Pijp - Rivierenbuurt,52.35099,4.88663,Private room,2,1,1,1,111.0,3,90,True,0,3,4.72,True,55.5,333.0,0.05,0.11,0.14,4.99,123.81917808219178
594,4057394,0.0,False,Centrum-Oost,52.36706,4.92487,Entire home/apt,4,2,2,10,157.0,10,30,True,0,0,4.83,False,39.25,1570.0,0.06,0.18,0.22,4.99,157.12328767123287
595,4062563,0.0,False,Zuid,52.35497,4.85051,Entire home/apt,3,2,1,6,199.0,4,14,True,5,0,4.94,False,66.33,796.0,0.07,0.16,0.21,4.99,199.0
596,4064665,1.0,True,Centrum-West,52.38767,4.88464,Entire home/apt,2,1,1,11,268.0,2,1125,True,0,0,4.96,False,134.0,536.0,0.07,0.19,0.26,4.99,221.7835616438356
597,4076501,0.74,False,Zuid,52.35369,4.86822,Hotel room,2,1,1,2,159.0,1,365,True,3,0,4.7,True,79.5,159.0,0.08,0.21,0.22,4.99,186.26575342465753
598,4119684,0.38,False,Centrum-Oost,52.36108,4.90585,Entire home/apt,2,1,1,14,328.0,1,30,True,0,0,4.8,False,164.0,328.0,0.05,0.27,0.23,4.99,358.54794520547944
599,4147668,0.75,True,Oud-Oost,52.36204,4.92375,Private room,2,1,1,7,75.0,14,1125,True,3,1,4.82,False,37.5,1050.0,0.04,0.1,0.15,4.99,72.87123287671233
600,4147932,1.0,True,Watergraafsmeer,52.35396,4.93526,Private room,2,1,1,2,86.0,2,1125,True,5,5,4.88,True,43.0,172.0,0.07,0.14,0.18,4.99,86.59452054794521
601,4150731,1.0,False,Oud-Oost,52.34935,4.91202,Entire home/apt,2,1,1,13,196.0,2,5,True,0,2,4.87,False,98.0,392.0,0.07,0.17,0.2,4.99,136.95890410958904
602,4157853,1.0,True,Centrum-West,52.37313,4.89652,Private room,2,1,1,7,180.0,2,1125,True,2,5,4.96,False,90.0,360.0,0.06,0.21,0.21,4.99,160.90684931506848
603,4158675,1.0,False,Oud-Oost,52.35832,4.92368,Entire home/apt,2,1,1,7,128.0,2,15,True,0,0,5.0,False,64.0,256.0,0.05,0.14,0.14,4.99,149.9890410958904
604,4162988,1.0,False,Bos en Lommer,52.38182,4.84981,Entire home/apt,4,2,2,9,185.0,5,1125,True,0,1,5.0,True,46.25,925.0,0.08,0.2,0.27,4.99,194.54794520547946
605,4172192,0.5800000000000001,False,Zuid,52.34972,4.86443,Entire home/apt,4,2,2,9,159.0,2,30,True,0,0,4.93,False,39.75,318.0,0.07,0.19,0.21,4.99,216.413698630137
606,4180798,0.41000000000000003,True,Centrum-Oost,52.37254,4.90194,Private room,2,1,1,7,125.0,2,1125,True,0,0,4.9,False,62.5,250.0,0.04,0.13,0.2,4.99,131.06575342465754
607,4185598,0.8200000000000001,False,De Baarsjes - Oud-West,52.36744,4.86625,Entire home/apt,4,2,1,13,250.0,3,21,True,0,0,4.93,False,62.5,750.0,0.11,0.22,0.15,4.99,250.0
608,4187658,0.36,False,Centrum-West,52.36957,4.88305,Entire home/apt,4,2,3,11,289.0,4,30,True,2,1,4.8,False,72.25,1156.0,0.08,0.21,0.2,4.99,289.24657534246575
609,4209897,0.49000000000000005,False,Zuid,52.35302,4.87571,Entire home/apt,7,4,5,16,425.0,3,1125,True,0,1,4.74,True,60.71,1275.0,0.07,0.21,0.26,10.99,429.1095890410959
610,4210531,1.0,True,De Baarsjes - Oud-West,52.36732,4.86448,Private room,2,1,1,6,96.0,1,10,True,0,6,4.87,True,48.0,96.0,0.06,0.12,0.16,4.99,97.66301369863014
611,4216576,0.42000000000000004,False,Oud-Noord,52.39293,4.93417,Entire home/apt,4,2,3,8,175.0,3,1125,True,0,1,5.0,False,43.75,525.0,0.06,0.2,0.25,4.99,175.0
612,4216625,0.0,False,Zuid,52.34315,4.86275,Entire home/apt,4,2,4,5,170.0,2,6,True,1,0,4.67,False,42.5,340.0,0.08,0.26,0.2,4.99,191.36164383561643
613,4224540,0.8999999999999999,True,De Pijp - Rivierenbuurt,52.34104,4.9039,Private room,4,1,2,6,100.0,2,10,True,5,5,4.88,True,25.0,200.0,0.07,0.15,0.19,4.99,105.02739726027397
614,4225575,1.0,True,Westerpark,52.39038,4.88716,Private room,4,1,3,5,153.0,2,1125,True,2,1,4.82,True,38.25,306.0,0.08,0.15,0.19,4.99,130.32876712328766
615,4248769,0.81,True,Centrum-Oost,52.36992,4.90279,Private room,2,1,1,9,153.0,3,15,True,3,4,4.88,True,76.5,459.0,0.05,0.18,0.17,4.99,150.82191780821918
616,4267516,0.9,False,Centrum-Oost,52.3676,4.92472,Entire home/apt,2,1,1,10,169.0,2,30,True,3,0,5.0,False,84.5,338.0,0.08,0.15,0.23,4.99,264.5342465753425
617,4278312,1.0,False,Noord-West,52.41119,4.8931,Private room,2,1,1,5,78.0,2,1125,True,7,4,4.38,True,39.0,156.0,0.04,0.1,0.15,4.99,92.98904109589041
618,4278399,0.13,False,Oostelijk Havengebied - Indische Buurt,52.37579,4.93414,Private room,2,1,1,1,96.0,2,1125,True,0,0,4.76,False,48.0,192.0,0.05,0.13,0.14,4.99,96.20547945205479
619,4282186,0.9199999999999999,True,Zuid,52.35359,4.86115,Private room,2,1,1,6,75.0,1,1125,True,0,0,4.84,False,37.5,75.0,0.06,0.16,0.15,4.99,75.0
620,4282415,0.15,False,Centrum-West,52.37713,4.8821,Entire home/apt,4,2,3,11,232.0,3,1125,True,1,0,4.87,False,58.0,696.0,0.1,0.22,0.21,4.99,225.6164383561644
621,4282686,0.98,False,Noord-West,52.40679,4.91361,Private room,2,1,1,4,64.0,2,1125,True,2,6,4.3,True,32.0,128.0,0.07,0.12,0.16,2.99,63.05205479452055
622,4283460,1.0,True,Centrum-West,52.37699,4.87754,Private room,3,1,1,4,96.0,1,1125,True,0,0,4.78,False,32.0,96.0,0.06,0.1,0.17,4.99,95.6986301369863
623,4299280,0.7000000000000001,False,Centrum-Oost,52.3624,4.8935,Entire home/apt,4,2,3,5,185.0,3,15,True,0,0,4.7,False,46.25,555.0,0.07,0.21,0.22,4.99,258.1616438356164
624,4320334,0.5,False,Oud-Oost,52.35637,4.91604,Entire home/apt,2,1,1,5,100.0,3,30,True,0,1,4.89,False,50.0,300.0,0.07,0.18,0.15,4.99,112.97534246575343
625,4374040,0.45999999999999996,False,Zuid,52.35471,4.85546,Entire home/apt,3,2,1,5,108.0,4,31,True,0,0,4.86,False,36.0,432.0,0.08,0.1,0.15,4.99,107.86027397260274
626,4381773,0.0,False,Zuid,52.35375,4.84745,Entire home/apt,4,2,2,9,264.0,1,1125,True,3,0,4.87,False,66.0,264.0,0.08,0.15,0.21,4.99,145.4794520547945
627,4382235,0.6,False,De Pijp - Rivierenbuurt,52.35398,4.90484,Entire home/apt,4,2,1,12,189.0,3,22,True,3,0,4.82,False,47.25,567.0,0.06,0.2,0.19,4.99,177.85205479452054
628,4386276,0.14,False,Oud-Oost,52.35296,4.91147,Entire home/apt,2,1,1,5,135.0,7,30,True,4,0,4.94,False,67.5,945.0,0.06,0.15,0.18,4.99,135.21917808219177
629,4409509,0.56,False,Oud-Noord,52.39933,4.89834,Entire home/apt,14,7,14,29,714.0,2,1125,True,0,0,4.29,True,51.0,1428.0,0.03,0.28,0.27,10.99,720.917808219178
630,4416539,1.0,False,Slotervaart,52.35382,4.82938,Entire home/apt,3,2,3,4,109.0,2,1125,True,3,1,4.62,False,36.33,218.0,0.07,0.07,0.2,4.99,118.65205479452055
631,4432642,1.0,True,De Pijp - Rivierenbuurt,52.34097,4.9036,Private room,2,1,1,2,91.0,2,30,True,2,4,4.93,False,45.5,182.0,0.04,0.12,0.16,4.99,94.1917808219178
632,4435968,1.0,False,Watergraafsmeer,52.34703,4.93908,Entire home/apt,2,1,2,7,223.0,3,14,True,13,1,4.86,True,111.5,669.0,0.09,0.25,0.26,4.99,466.3232876712329
633,4445818,0.69,False,De Pijp - Rivierenbuurt,52.354,4.90514,Entire home/apt,4,2,2,10,207.0,3,1125,True,7,0,4.6,False,51.75,621.0,0.09,0.13,0.23,4.99,184.57260273972602
634,4448285,0.67,False,De Baarsjes - Oud-West,52.36693,4.8656,Entire home/apt,2,1,1,10,150.0,3,20,True,0,0,4.96,False,75.0,450.0,0.07,0.19,0.18,4.99,150.0
635,4455237,0.36,False,De Baarsjes - Oud-West,52.36988,4.86253,Entire home/apt,5,3,3,10,145.0,5,14,True,0,0,4.14,False,29.0,725.0,0.07,0.13,0.14,4.99,133.86301369863014
636,4459764,0.99,False,Gaasperdam - Driemond,52.31419,4.9941,Hotel room,2,1,1,12,85.0,1,21,True,9,6,4.6,True,42.5,85.0,0.05,0.09,0.15,4.99,85.02739726027397
637,4467898,0.0,False,IJburg - Zeeburgereiland,52.35737,4.98163,Entire home/apt,4,2,5,11,280.0,3,15,True,3,0,4.75,False,70.0,840.0,0.1,0.26,0.27,4.99,280.0
638,4487975,0.0,False,Oud-Oost,52.35858,4.92583,Entire home/apt,2,1,1,5,105.0,5,1125,True,0,0,4.88,False,52.5,525.0,0.05,0.12,0.17,4.99,105.0
639,4488692,0.76,True,Centrum-Oost,52.36441,4.88599,Private room,4,1,4,8,220.0,4,60,True,3,8,4.91,True,55.0,880.0,0.07,0.22,0.21,4.99,220.9808219178082
640,4523624,0.55,False,Zuid,52.35589,4.87728,Entire home/apt,4,2,3,10,300.0,4,7,True,1,1,4.78,False,75.0,1200.0,0.1,0.22,0.21,4.99,300.0
641,4530308,0.0,False,Watergraafsmeer,52.34446,4.95261,Entire home/apt,6,3,6,13,225.0,3,1125,True,0,0,4.83,False,37.5,675.0,0.1,0.21,0.25,4.99,225.0
642,4550468,1.0,True,Zuid,52.34831,4.84706,Private room,2,1,1,3,100.0,2,7,True,3,5,4.83,True,50.0,200.0,0.06,0.13,0.17,4.99,100.0
643,4555659,0.35000000000000003,False,Bos en Lommer,52.37664,4.8521,Entire home/apt,4,2,3,6,153.0,2,14,True,0,0,4.78,False,38.25,306.0,0.07,0.22,0.23,4.99,148.02739726027397
644,4590871,0.24999999999999994,False,De Pijp - Rivierenbuurt,52.35706,4.89405,Entire home/apt,2,1,1,6,206.0,3,1125,True,0,0,4.95,False,103.0,618.0,0.07,0.21,0.23,4.99,208.72602739726028
645,4591192,0.67,False,De Pijp - Rivierenbuurt,52.35643,4.90409,Private room,3,1,2,4,121.0,3,8,True,1,2,4.88,False,40.33,363.0,0.08,0.14,0.17,4.99,123.48219178082192
646,4591819,0.6300000000000001,False,De Pijp - Rivierenbuurt,52.35289,4.90646,Private room,2,1,1,9,89.0,3,1125,True,4,6,4.84,False,44.5,267.0,0.05,0.11,0.16,4.99,89.0
647,4610921,0.71,False,De Baarsjes - Oud-West,52.37141,4.87392,Entire home/apt,4,2,4,13,357.0,1,60,True,0,3,4.62,False,89.25,357.0,0.06,0.24,0.21,4.99,339.8904109589041
648,4614017,0.5800000000000001,True,Westerpark,52.392,4.88118,Entire home/apt,16,8,16,26,729.0,3,1125,True,11,0,4.619999999999999,True,45.56,2187.0,0.12,0.15,0.32,10.99,746.1041095890411
649,4616816,0.72,False,De Pijp - Rivierenbuurt,52.35391,4.90603,Entire home/apt,4,2,3,8,164.0,3,16,True,0,0,4.6,False,41.0,492.0,0.07,0.16,0.19,4.99,164.24657534246575
650,4619390,0.47000000000000003,False,Slotervaart,52.35207,4.83136,Entire home/apt,4,2,2,4,96.0,2,14,True,0,0,4.8,False,24.0,192.0,0.05,0.12,0.15,4.99,99.91780821917808
651,4635416,0.9299999999999999,True,Centrum-Oost,52.36425,4.89931,Private room,2,1,2,1,68.0,2,14,True,4,2,4.33,False,34.0,136.0,0.06,0.14,0.15,2.99,63.323287671232876
652,4636051,0.85,False,Oud-Oost,52.35872,4.90728,Private room,3,1,4,9,84.0,2,1125,True,7,1,4.81,False,28.0,168.0,0.06,0.09,0.16,4.99,94.98630136986301
653,4640869,1.0,True,De Baarsjes - Oud-West,52.36792,4.87486,Private room,2,1,2,6,171.0,3,1124,True,5,7,4.88,False,85.5,513.0,0.08,0.17,0.22,4.99,150.25753424657535
654,4655656,1.0,True,De Baarsjes - Oud-West,52.36715,4.87546,Private room,2,1,2,9,185.0,2,365,True,8,8,4.84,False,92.5,370.0,0.08,0.2,0.19,4.99,151.13424657534247
655,4673904,0.71,False,De Baarsjes - Oud-West,52.37338,4.86333,Entire home/apt,2,1,1,4,89.0,2,30,True,0,0,4.94,False,44.5,178.0,0.06,0.09,0.16,4.99,89.0
656,4697911,1.0,False,Noord-Oost,52.39911,4.95546,Entire home/apt,4,2,5,1,90.0,4,30,True,0,1,4.53,False,22.5,360.0,0.07,0.11,0.17,4.99,91.91780821917808
657,4714161,0.6000000000000001,True,De Pijp - Rivierenbuurt,52.35226,4.89835,Private room,3,1,2,4,124.0,3,60,True,8,4,4.84,True,41.33,372.0,0.07,0.17,0.18,4.99,124.0
658,4721743,0.5900000000000001,True,Centrum-West,52.37597,4.8843,Private room,2,1,1,8,114.0,1,4,True,1,5,4.85,True,57.0,114.0,0.06,0.15,0.17,4.99,117.2931506849315
659,4721855,0.89,False,Westerpark,52.38825,4.87881,Entire home/apt,4,2,2,10,165.0,2,1125,True,0,0,4.98,False,41.25,330.0,0.06,0.19,0.22,4.99,165.0
660,4727758,0.6,False,Centrum-West,52.36792,4.89041,Private room,4,1,2,3,175.0,2,1125,True,2,1,4.83,False,43.75,350.0,0.08,0.19,0.22,4.99,179.2054794520548
661,4743452,0.58,False,De Baarsjes - Oud-West,52.36724,4.87198,Entire home/apt,4,2,3,13,310.0,8,1125,True,0,0,4.92,False,77.5,2480.0,0.05,0.24,0.23,4.99,339.34520547945203
662,4743636,0.5700000000000001,True,Centrum-Oost,52.364323,4.899321,Private room,2,1,2,3,82.0,2,14,True,4,1,4.77,False,41.0,164.0,0.06,0.1,0.14,4.99,74.86849315068493
663,4748130,0.15999999999999998,False,Centrum-Oost,52.36508,4.92442,Entire home/apt,2,1,1,12,250.0,3,30,True,0,1,4.9,False,125.0,750.0,0.13,0.2,0.35000000000000003,4.99,237.94520547945206
664,4756790,0.41000000000000003,False,Zuid,52.351,4.85453,Entire home/apt,2,1,1,2,255.0,3,1125,True,0,2,4.76,True,127.5,765.0,0.06,0.09,0.3,4.99,255.0
665,4761760,0.8,False,Oostelijk Havengebied - Indische Buurt,52.37065,4.94039,Entire home/apt,4,2,4,5,175.0,4,1125,True,0,0,4.88,False,43.75,700.0,0.08,0.16,0.18,4.99,175.0
666,4763419,0.59,False,De Baarsjes - Oud-West,52.36678,4.87437,Entire home/apt,2,1,1,13,248.0,3,1125,True,0,1,4.97,False,124.0,744.0,0.07,0.11,0.25,4.99,255.43835616438355
667,4774677,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36283,4.93395,Entire home/apt,3,2,1,6,75.0,3,18,True,0,0,4.51,False,25.0,225.0,0.05,0.1,0.17,4.99,75.76712328767124
668,4779111,0.61,False,De Baarsjes - Oud-West,52.36121,4.85911,Entire home/apt,3,2,2,1,140.0,3,14,True,0,1,4.64,False,46.67,420.0,0.06,0.11,0.19,4.99,140.84931506849315
669,4815695,0.53,False,De Pijp - Rivierenbuurt,52.3535,4.88715,Entire home/apt,4,2,4,8,200.0,10,1125,True,7,1,4.73,True,50.0,2000.0,0.06,0.24,0.23,4.99,182.56164383561645
670,4831146,0.4,False,De Pijp - Rivierenbuurt,52.34984,4.89251,Entire home/apt,4,2,2,15,375.0,2,25,True,0,0,4.8,False,93.75,750.0,0.11,0.17,0.23,4.99,375.0
671,4847183,1.0,False,Oud-Oost,52.36557,4.92681,Entire home/apt,4,2,2,7,115.0,2,30,True,0,0,4.87,False,28.75,230.0,0.06,0.18,0.2,4.99,182.23835616438356
672,4860508,0.0,False,Centrum-West,52.38116,4.88845,Entire home/apt,2,1,2,3,250.0,5,10,True,0,0,4.82,False,125.0,1250.0,0.08,0.18,0.16,4.99,250.0
673,4861970,0.43,False,Bos en Lommer,52.37817,4.8474,Entire home/apt,4,2,2,1,103.0,3,1125,True,0,0,4.38,False,25.75,309.0,0.06,0.18,0.18,4.99,100.05479452054794
674,4864025,0.020000000000000018,False,Centrum-Oost,52.36825,4.93031,Entire home/apt,3,2,1,10,260.0,3,1125,True,0,0,5.0,False,86.67,780.0,0.07,0.23,0.23,4.99,260.0
675,4864384,0.98,True,De Aker - Nieuw Sloten,52.34838,4.78878,Private room,2,1,1,5,64.0,3,365,True,5,5,4.3999999999999995,False,32.0,192.0,0.04,0.08,0.15,2.99,81.41095890410959
676,4880879,1.0,True,Oud-Oost,52.35717,4.92196,Private room,3,1,2,7,182.0,1,29,True,2,2,4.89,True,60.67,182.0,0.06,0.22,0.23,4.99,188.03835616438357
677,4884158,0.81,False,De Baarsjes - Oud-West,52.36993,4.86596,Private room,4,1,4,4,131.0,3,120,True,7,4,4.66,False,32.75,393.0,0.06,0.11,0.16,4.99,128.7013698630137
678,4892972,0.56,False,Zuid,52.35568,4.88501,Private room,2,1,1,1,131.0,4,1125,True,0,2,4.76,False,65.5,524.0,0.07,0.18,0.17,4.99,154.54794520547946
679,4898741,0.48,False,Centrum-Oost,52.36326,4.90345,Entire home/apt,4,2,2,8,175.0,3,7,True,0,0,4.82,False,43.75,525.0,0.09,0.16,0.18,4.99,251.55068493150685
